Order,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice
1065.0,528166120.0,60.0,Rl,110.0,13688.0,Pave,Nan,Ir1,Lvl,Allpub,Inside,Gtl,Nridght,Norm,Norm,1Fam,2Story,9.0,5.0,2003.0,2004.0,Gable,Compshg,Vinylsd,Vinylsd,Brkface,664.0,Gd,Ta,Pconc,Ex,Ta,Av,Glq,1016.0,Unf,0.0,556.0,1572.0,Gasa,Ex,Yes,Sbrkr,1572.0,1096.0,0.0,2668.0,1.0,0.0,2.0,1.0,3.0,1.0,Ex,10.0,Typ,2.0,Gd,Builtin,2003.0,Fin,3.0,726.0,Ta,Ta,Yes,400.0,0.0,0.0,0.0,0.0,0.0,Nan,Nan,Nan,0.0,3.0,2008.0,Wd,Normal,412500.0
1066.0,528170070.0,60.0,Rl,85.0,10625.0,Pave,Nan,Reg,Lvl,Allpub,Inside,Gtl,Nridght,Norm,Norm,1Fam,2Story,7.0,5.0,2003.0,2004.0,Gable,Compshg,Vinylsd,Vinylsd,Brkface,292.0,Gd,Ta,Pconc,Gd,Ta,No,Glq,866.0,Unf,0.0,132.0,998.0,Gasa,Ex,Yes,Sbrkr,1006.0,1040.0,0.0,2046.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,8.0,Typ,1.0,Gd,Builtin,2003.0,Rfn,3.0,871.0,Ta,Ta,Yes,320.0,62.0,0.0,0.0,0.0,0.0,Nan,Nan,Nan,0.0,8.0,2008.0,Wd,Normal,284000.0
1067.0,528172080.0,20.0,Rl,92.0,10845.0,Pave,Nan,Ir1,Lvl,Allpub,Corner,Gtl,Nridght,Norm,Norm,1Fam,1Story,8.0,5.0,2003.0,2004.0,Gable,Compshg,Vinylsd,Vinylsd,Brkface,504.0,Gd,Ta,Pconc,Gd,Ta,Mn,Glq,1149.0,Unf,0.0,454.0,1603.0,Gasa,Ex,Yes,Sbrkr,1575.0,0.0,0.0,1575.0,1.0,0.0,2.0,0.0,2.0,1.0,Gd,7.0,Typ,1.0,Ta,Attchd,2003.0,Fin,3.0,732.0,Ta,Ta,Yes,216.0,28.0,0.0,0.0,0.0,0.0,Nan,Nan,Nan,0.0,6.0,2008.0,Wd,Normal,284000.0
1068.0,528178070.0,60.0,Rl,130.0,16900.0,Pave,Nan,Reg,Lvl,Allpub,Inside,Gtl,Nridght,Norm,Norm,1Fam,2Story,8.0,5.0,2001.0,2002.0,Gable,Compshg,Vinylsd,Vinylsd,Brkface,1110.0,Gd,Ta,Pconc,Ex,Ta,Mn,Glq,1075.0,Unf,0.0,404.0,1479.0,Gasa,Ex,Yes,Sbrkr,1515.0,1134.0,0.0,2649.0,1.0,0.0,2.0,1.0,4.0,1.0,Gd,10.0,Typ,1.0,Ta,Attchd,2001.0,Fin,3.0,746.0,Ta,Ta,Yes,0.0,60.0,0.0,0.0,0.0,0.0,Nan,Nan,Nan,0.0,1.0,2008.0,Wd,Normal,421250.0
1069.0,528178090.0,60.0,Rl,112.0,16451.0,Pave,Nan,Ir1,Lvl,Allpub,Corner,Gtl,Nridght,Norm,Norm,1Fam,2Story,8.0,5.0,2003.0,2003.0,Gable,Compshg,Vinylsd,Vinylsd,Brkface,221.0,Gd,Ta,Pconc,Ex,Ta,Gd,Unf,0.0,Unf,0.0,1765.0,1765.0,Gasa,Ex,Yes,Sbrkr,1804.0,886.0,0.0,2690.0,0.0,0.0,2.0,1.0,4.0,1.0,Gd,9.0,Typ,1.0,Gd,Builtin,2003.0,Fin,3.0,795.0,Ta,Ta,Yes,268.0,58.0,0.0,0.0,0.0,0.0,Nan,Nan,Nan,0.0,7.0,2008.0,Wd,Normal,370000.0
1070.0,528180110.0,120.0,Rl,58.0,10110.0,Pave,Nan,Ir1,Lvl,Allpub,Inside,Gtl,Nridght,Norm,Norm,Twnhse,1Story,9.0,5.0,2008.0,2008.0,Hip,Compshg,Metalsd,Metalsd,Brkface,492.0,Ex,Ta,Pconc,Gd,Ta,No,Glq,372.0,Unf,0.0,1486.0,1858.0,Gasa,Ex,Yes,Sbrkr,1866.0,0.0,0.0,1866.0,1.0,0.0,2.0,0.0,2.0,1.0,Ex,7.0,Typ,1.0,Gd,Attchd,2008.0,Fin,3.0,870.0,Ta,Ta,Yes,0.0,48.0,0.0,0.0,0.0,0.0,Nan,Nan,Nan,0.0,11.0,2008.0,New,Partial,336860.0
1071.0,528180140.0,120.0,Rl,65.0,8769.0,Pave,Nan,Reg,Lvl,Allpub,Corner,Gtl,Nridght,Norm,Norm,Twnhse,1Story,9.0,5.0,2008.0,2008.0,Hip,Compshg,Metalsd,Metalsd,Brkface,766.0,Ex,Ta,Pconc,Ex,Ta,No,Glq,1540.0,Unf,0.0,162.0,1702.0,Gasa,Ex,Yes,Sbrkr,1702.0,0.0,0.0,1702.0,1.0,0.0,1.0,1.0,1.0,1.0,Ex,7.0,Typ,1.0,Gd,Attchd,2008.0,Fin,3.0,1052.0,Ta,Ta,Yes,0.0,72.0,0.0,0.0,224.0,0.0,Nan,Nan,Nan,0.0,10.0,2008.0,New,Partial,367294.0
1072.0,528181010.0,120.0,Rl,135.0,12304.0,Pave,Nan,Ir3,Lvl,Allpub,Corner,Gtl,Nridght,Norm,Norm,Twnhse,1Story,7.0,5.0,2005.0,2005.0,Gable,Compshg,Vinylsd,Vinylsd,Stone,144.0,Gd,Ta,Pconc,Gd,Ta,No,Glq,20.0,Unf,0.0,1347.0,1367.0,Gasa,Ex,Yes,Sbrkr,1367.0,0.0,0.0,1367.0,0.0,0.0,2.0,0.0,2.0,1.0,Gd,6.0,Typ,1.0,Gd,Attchd,2005.0,Rfn,2.0,484.0,Ta,Ta,Yes,0.0,33.0,0.0,0.0,0.0,0.0,Nan,Nan,Nan,0.0,6.0,2008.0,Wd,Normal,192000.0
1073.0,528186030.0,120.0,Rl,62.0,12677.0,Pave,Nan,Ir1,Lvl,Allpub,Inside,Gtl,Nridght,Norm,Norm,Twnhse,1Story,8.0,5.0,2003.0,2004.0,Hip,Compshg,Metalsd,Metalsd,Brkface,472.0,Ex,Ta,Pconc,Ex,Ta,Gd,Glq,1218.0,Unf,0.0,300.0,1518.0,Gasa,Ex,Yes,Sbrkr,1518.0,0.0,0.0,1518.0,0.0,0.0,1.0,1.0,1.0,1.0,Ex,6.0,Typ,1.0,Gd,Attchd,2003.0,Rfn,2.0,588.0,Ta,Ta,Yes,185.0,140.0,0.0,0.0,0.0,0.0,Nan,Nan,Nan,0.0,4.0,2008.0,Wd,Normal,274000.0
1074.0,528186080.0,120.0,Rl,63.0,8849.0,Pave,Nan,Ir1,Lvl,Allpub,Inside,Gtl,Nridght,Norm,Norm,Twnhse,1Story,9.0,5.0,2005.0,2005.0,Hip,Compshg,Metalsd,Metalsd,Brkface,616.0,Ex,Ta,Pconc,Ex,Ta,No,Glq,28.0,Unf,0.0,1656.0,1684.0,Gasa,Ex,Yes,Sbrkr,1684.0,0.0,0.0,1684.0,0.0,0.0,2.0,0.0,2.0,1.0,Ex,6.0,Typ,1.0,Ex,Attchd,2005.0,Rfn,2.0,564.0,Ta,Ta,Yes,495.0,72.0,0.0,0.0,0.0,0.0,Nan,Nan,Nan,0.0,7.0,2008.0,Wd,Normal,266000.0
1075.0,528186130.0,120.0,Rl,89.0,8232.0,Pave,Nan,Ir1,Lvl,Allpub,Inside,Gtl,Nridght,Norm,Norm,Twnhse,1Story,9.0,5.0,2007.0,2008.0,Hip,Compshg,Metalsd,Metalsd,Brkface,714.0,Ex,Ta,Pconc,Ex,Ta,No,Glq,1204.0,Unf,0.0,596.0,1800.0,Gasa,Ex,Yes,Sbrkr,1800.0,0.0,0.0,1800.0,1.0,0.0,2.0,0.0,2.0,1.0,Ex,6.0,Typ,1.0,Gd,Attchd,2008.0,Rfn,3.0,944.0,Ta,Ta,Yes,210.0,0.0,0.0,0.0,0.0,0.0,Nan,Nan,Nan,0.0,6.0,2008.0,New,Partial,370967.0
1076.0,528186160.0,120.0,Rl,48.0,6240.0,Pave,Nan,Reg,Lvl,Allpub,Inside,Gtl,Nridght,Norm,Norm,Twnhse,1Story,8.0,5.0,2006.0,2007.0,Hip,Compshg,Metalsd,Metalsd,Brkface,176.0,Gd,Ta,Pconc,Gd,Ta,No,Glq,846.0,Unf,0.0,496.0,1342.0,Gasa,Ex,Yes,Sbrkr,1342.0,0.0,0.0,1342.0,1.0,0.0,2.0,0.0,2.0,1.0,Gd,6.0,Typ,1.0,Gd,Attchd,2007.0,Fin,2.0,550.0,Ta,Ta,Yes,0.0,35.0,0.0,0.0,0.0,0.0,Nan,Nan,Nan,0.0,6.0,2008.0,Wd,Normal,234250.0
1077.0,528186170.0,120.0,Rl,48.0,6240.0,Pave,Nan,Reg,Lvl,Allpub,Inside,Gtl,Nridght,Norm,Norm,Twnhse,1Story,8.0,5.0,2006.0,2007.0,Hip,Compshg,Metalsd,Metalsd,Brkface,196.0,Gd,Ta,Pconc,Gd,Ta,No,Glq,24.0,Unf,0.0,1318.0,1342.0,Gasa,Ex,Yes,Sbrkr,1342.0,0.0,0.0,1342.0,0.0,0.0,2.0,0.0,2.0,1.0,Gd,6.0,Typ,1.0,Gd,Attchd,2007.0,Rfn,2.0,550.0,Ta,Ta,Yes,0.0,35.0,0.0,0.0,0.0,0.0,Nan,Nan,Nan,0.0,2.0,2008.0,Wd,Normal,219500.0
1078.0,528188090.0,160.0,Rl,36.0,2448.0,Pave,Nan,Reg,Lvl,Allpub,Inside,Gtl,Nridght,Norm,Norm,Twnhs,2Story,7.0,5.0,2003.0,2004.0,Gable,Compshg,Vinylsd,Wd Shng,Stone,106.0,Gd,Ta,Pconc,Gd,Ta,No,Unf,0.0,Unf,0.0,764.0,764.0,Gasa,Ex,Yes,Sbrkr,764.0,862.0,0.0,1626.0,0.0,0.0,2.0,1.0,2.0,1.0,Gd,6.0,Typ,0.0,Nan,Builtin,2003.0,Rfn,2.0,474.0,Ta,Ta,Yes,0.0,27.0,0.0,0.0,0.0,0.0,Nan,Nan,Nan,0.0,10.0,2008.0,Wd,Normal,155000.0
1079.0,528188150.0,160.0,Rl,36.0,2448.0,Pave,Nan,Reg,Lvl,Allpub,Inside,Gtl,Nridght,Norm,Norm,Twnhs,2Story,7.0,5.0,2003.0,2004.0,Gable,Compshg,Vinylsd,Wd Shng,Stone,106.0,Gd,Ta,Pconc,Gd,Ta,No,Glq,573.0,Unf,0.0,191.0,764.0,Gasa,Ex,Yes,Sbrkr,764.0,862.0,0.0,1626.0,1.0,0.0,2.0,1.0,2.0,1.0,Gd,6.0,Typ,0.0,Nan,Builtin,2003.0,Rfn,2.0,474.0,Ta,Ta,Yes,0.0,27.0,0.0,0.0,0.0,0.0,Nan,Nan,Nan,0.0,10.0,2008.0,Wd,Normal,154000.0
1080.0,528190010.0,120.0,Rm,59.0,8198.0,Pave,Nan,Reg,Lvl,Allpub,Fr3,Gtl,Nridght,Norm,Norm,Twnhse,1Story,7.0,5.0,2004.0,2004.0,Gable,Compshg,Vinylsd,Vinylsd,Stone,146.0,Gd,Ta,Pconc,Gd,Ta,Av,Glq,720.0,Unf,0.0,638.0,1358.0,Gasa,Ex,Yes,Sbrkr,1358.0,0.0,0.0,1358.0,1.0,0.0,2.0,0.0,2.0,1.0,Gd,6.0,Typ,1.0,Gd,Attchd,2004.0,Rfn,2.0,484.0,Ta,Ta,Yes,192.0,30.0,0.0,0.0,0.0,0.0,Nan,Nan,Nan,0.0,7.0,2008.0,Wd,Normal,207000.0
1081.0,528228345.0,120.0,Rl,47.0,3940.0,Pave,Nan,Reg,Lvl,Allpub,Inside,Gtl,Blmngtn,Norm,Norm,Twnhse,1Story,7.0,5.0,2003.0,2003.0,Gable,Compshg,Vinylsd,Vinylsd,Brkface,143.0,Gd,Ta,Pconc,Gd,Ta,Gd,Glq,1073.0,Unf,0.0,342.0,1415.0,Gasa,Ex,Yes,Sbrkr,1455.0,0.0,0.0,1455.0,1.0,0.0,2.0,0.0,2.0,1.0,Gd,6.0,Typ,1.0,Ta,Attchd,2003.0,Fin,3.0,644.0,Ta,Ta,Yes,156.0,20.0,0.0,0.0,144.0,0.0,Nan,Nan,Nan,0.0,8.0,2008.0,Wd,Normal,195000.0
1082.0,528228405.0,120.0,Rm,52.4,3940.0,Pave,Nan,Reg,Lvl,Allpub,Inside,Gtl,Blmngtn,Norm,Norm,Twnhse,1Story,7.0,5.0,2004.0,2004.0,Hip,Compshg,Vinylsd,Vinylsd,Brkface,24.0,Gd,Ta,Pconc,Gd,Ta,No,Glq,1087.0,Unf,0.0,306.0,1393.0,Gasa,Ex,Yes,Sbrkr,1576.0,0.0,0.0,1576.0,1.0,0.0,2.0,0.0,2.0,1.0,Gd,7.0,Typ,1.0,Ta,Attchd,2004.0,Rfn,3.0,668.0,Ta,Ta,Yes,143.0,20.0,0.0,0.0,0.0,0.0,Nan,Nan,Nan,0.0,5.0,2008.0,Wd,Normal,219990.0
1083.0,528228445.0,120.0,Rl,43.0,3182.0,Pave,Nan,Reg,Lvl,Allpub,Inside,Gtl,Blmngtn,Norm,Norm,Twnhse,1Story,7.0,5.0,2005.0,2006.0,Gable,Compshg,Vinylsd,Vinylsd,Brkface,14.0,Gd,Ta,Pconc,Gd,Gd,No,Glq,16.0,Unf,0.0,1330.0,1346.0,Gasa,Ex,Yes,Sbrkr,1504.0,0.0,0.0,1504.0,0.0,0.0,2.0,0.0,2.0,1.0,Gd,7.0,Typ,1.0,Gd,Attchd,2005.0,Fin,2.0,437.0,Ta,Ta,Yes,156.0,20.0,0.0,0.0,0.0,0.0,Nan,Nan,Nan,0.0,5.0,2008.0,Wd,Normal,191000.0
1084.0,528228465.0,20.0,Rl,43.0,3182.0,Pave,Nan,Reg,Lvl,Allpub,Inside,Gtl,Blmngtn,Norm,Norm,1Fam,1Story,7.0,5.0,2007.0,2007.0,Gable,Compshg,Vinylsd,Vinylsd,Brkface,16.0,Gd,Ta,Pconc,Gd,Ta,Av,Unf,0.0,Unf,0.0,1266.0,1266.0,Gasa,Ex,Yes,Sbrkr,1266.0,0.0,0.0,1266.0,0.0,0.0,2.0,0.0,2.0,1.0,Gd,6.0,Typ,1.0,Gd,Attchd,2007.0,Fin,2.0,388.0,Ta,Ta,Yes,100.0,16.0,0.0,0.0,0.0,0.0,Nan,Nan,Nan,0.0,3.0,2008.0,Wd,Normal,159895.0
1085.0,528228540.0,20.0,Rl,53.0,3710.0,Pave,Nan,Reg,Lvl,Allpub,Inside,Gtl,Blmngtn,Norm,Norm,1Fam,1Story,7.0,5.0,2007.0,2008.0,Gable,Compshg,Wdshing,Wd Shng,Brkface,20.0,Gd,Ta,Pconc,Gd,Ta,Gd,Unf,0.0,Unf,0.0,1146.0,1146.0,Gasa,Ex,Yes,Sbrkr,1246.0,0.0,0.0,1246.0,0.0,0.0,2.0,0.0,2.0,1.0,Gd,5.0,Typ,1.0,Gd,Attchd,2007.0,Fin,2.0,428.0,Ta,Ta,Yes,100.0,24.0,0.0,0.0,0.0,0.0,Nan,Nan,Nan,0.0,3.0,2008.0,New,Partial,187687.0
1086.0,528235020.0,60.0,Rl,80.0,9024.0,Pave,Nan,Ir1,Lvl,Allpub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6.0,5.0,2004.0,2004.0,Gable,Compshg,Vinylsd,Vinylsd,Nan,0.0,Gd,Ta,Pconc,Gd,Ta,No,Unf,0.0,Unf,0.0,789.0,789.0,Gasa,Ex,Yes,Sbrkr,813.0,702.0,0.0,1515.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,8.0,Typ,1.0,Gd,Attchd,2004.0,Fin,2.0,393.0,Ta,Ta,Yes,0.0,75.0,0.0,0.0,0.0,0.0,Nan,Nan,Nan,0.0,7.0,2008.0,Wd,Normal,179000.0
1087.0,528235120.0,60.0,Rl,62.0,7415.0,Pave,Nan,Ir1,Lvl,Allpub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6.0,5.0,2004.0,2004.0,Gable,Compshg,Vinylsd,Vinylsd,Nan,0.0,Ta,Ta,Pconc,Ta,Ta,No,Glq,759.0,Unf,0.0,80.0,839.0,Gasa,Ex,Yes,Sbrkr,864.0,729.0,0.0,1593.0,1.0,0.0,2.0,1.0,3.0,1.0,Ta,8.0,Typ,1.0,Ta,Attchd,2004.0,Fin,2.0,398.0,Ta,Ta,Yes,100.0,75.0,0.0,0.0,0.0,0.0,Nan,Nan,Nan,0.0,4.0,2008.0,Wd,Normal,193000.0
1088.0,528235180.0,80.0,Rl,59.0,9587.0,Pave,Nan,Ir1,Lvl,Allpub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,Slvl,7.0,5.0,2005.0,2005.0,Gable,Compshg,Vinylsd,Vinylsd,Stone,182.0,Gd,Ta,Pconc,Gd,Ta,Gd,Glq,655.0,Unf,0.0,201.0,856.0,Gasa,Ex,Yes,Sbrkr,1166.0,0.0,0.0,1166.0,1.0,0.0,2.0,0.0,2.0,1.0,Gd,5.0,Typ,0.0,Nan,Attchd,2005.0,Fin,2.0,400.0,Ta,Ta,Yes,212.0,0.0,0.0,0.0,0.0,0.0,Nan,Nan,Nan,0.0,7.0,2008.0,Wd,Normal,190000.0
1089.0,528240040.0,60.0,Rl,51.0,8029.0,Pave,Nan,Ir1,Lvl,Allpub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6.0,5.0,2005.0,2005.0,Gable,Compshg,Vinylsd,Vinylsd,Nan,0.0,Ta,Ta,Pconc,Gd,Ta,No,Unf,0.0,Unf,0.0,728.0,728.0,Gasa,Ex,Yes,Sbrkr,728.0,728.0,0.0,1456.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,8.0,Typ,0.0,Nan,Attchd,2005.0,Fin,2.0,400.0,Ta,Ta,Yes,100.0,24.0,0.0,0.0,0.0,0.0,Nan,Nan,Nan,0.0,7.0,2008.0,Wd,Normal,176000.0
1090.0,528240050.0,60.0,Rl,63.4,8010.0,Pave,Nan,Ir1,Lvl,Allpub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7.0,5.0,2002.0,2003.0,Gable,Compshg,Vinylsd,Vinylsd,Nan,0.0,Gd,Ta,Pconc,Gd,Ta,No,Unf,0.0,Unf,0.0,840.0,840.0,Gasa,Ex,Yes,Sbrkr,840.0,880.0,0.0,1720.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,Typ,1.0,Gd,Builtin,2002.0,Fin,2.0,400.0,Ta,Ta,Yes,138.0,48.0,0.0,0.0,0.0,0.0,Nan,Nan,Nan,0.0,7.0,2008.0,Wd,Normal,188000.0
1091.0,528250030.0,60.0,Rl,54.0,8396.0,Pave,Nan,Ir1,Lvl,Allpub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7.0,5.0,2003.0,2003.0,Gable,Compshg,Vinylsd,Vinylsd,Brkface,196.0,Gd,Ta,Pconc,Gd,Ta,No,Unf,0.0,Unf,0.0,847.0,847.0,Gasa,Ex,Yes,Sbrkr,847.0,1139.0,0.0,1986.0,0.0,0.0,2.0,1.0,4.0,1.0,Gd,9.0,Typ,1.0,Gd,Builtin,2003.0,Fin,2.0,434.0,Ta,Ta,Yes,120.0,48.0,0.0,0.0,0.0,0.0,Nan,Nan,Nan,0.0,5.0,2008.0,Wd,Normal,213000.0
1092.0,528253020.0,120.0,Rl,55.0,7301.0,Pave,Nan,Ir1,Lvl,Allpub,Inside,Gtl,Nridght,Norm,Norm,Twnhse,1Story,7.0,6.0,2007.0,2008.0,Gable,Compshg,Vinylsd,Vinylsd,Stone,176.0,Gd,Ta,Pconc,Gd,Ta,No,Glq,876.0,Unf,0.0,474.0,1350.0,Gasa,Ex,Yes,Sbrkr,1358.0,0.0,0.0,1358.0,1.0,0.0,2.0,0.0,2.0,1.0,Gd,6.0,Typ,1.0,Gd,Attchd,2008.0,Rfn,2.0,484.0,Ta,Ta,Yes,192.0,26.0,0.0,0.0,0.0,0.0,Nan,Nan,Nan,0.0,11.0,2008.0,New,Partial,217300.0
1093.0,528280130.0,60.0,Rl,93.0,10261.0,Pave,Nan,Ir1,Lvl,Allpub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6.0,5.0,2000.0,2000.0,Gable,Compshg,Vinylsd,Vinylsd,Brkface,318.0,Ta,Ta,Pconc,Gd,Ta,No,Unf,0.0,Unf,0.0,936.0,936.0,Gasa,Ex,Yes,Sbrkr,962.0,830.0,0.0,1792.0,1.0,0.0,2.0,1.0,3.0,1.0,Ta,8.0,Typ,1.0,Ta,Attchd,2000.0,Fin,2.0,451.0,Ta,Ta,Yes,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Nan,Nan,0.0,5.0,2008.0,Wd,Normal,186500.0
1094.0,528280180.0,60.0,Rl,71.0,8220.0,Pave,Nan,Ir1,Lvl,Allpub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7.0,5.0,2000.0,2001.0,Gable,Compshg,Vinylsd,Vinylsd,Brkface,647.0,Gd,Ta,Pconc,Gd,Ta,Av,Glq,544.0,Unf,0.0,438.0,982.0,Gasa,Ex,Yes,Sbrkr,1008.0,884.0,0.0,1892.0,0.0,0.0,2.0,1.0,3.0,1.0,Ta,8.0,Typ,1.0,Ta,Attchd,2000.0,Rfn,2.0,431.0,Ta,Ta,Yes,108.0,0.0,0.0,0.0,0.0,0.0,Nan,Nan,Nan,0.0,7.0,2008.0,Wd,Normal,226750.0
1095.0,528290010.0,60.0,Rl,60.0,15384.0,Pave,Nan,Ir1,Lvl,Allpub,Inside,Gtl,Gilbert,Rran,Norm,1Fam,2Story,7.0,5.0,2004.0,2005.0,Gable,Compshg,Vinylsd,Vinylsd,Nan,0.0,Gd,Ta,Pconc,Gd,Ta,Av,Glq,724.0,Unf,0.0,64.0,788.0,Gasa,Ex,Yes,Sbrkr,788.0,702.0,0.0,1490.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,8.0,Typ,1.0,Gd,Attchd,2004.0,Fin,2.0,388.0,Ta,Ta,Yes,100.0,75.0,0.0,0.0,0.0,0.0,Nan,Nan,Nan,0.0,2.0,2008.0,Wd,Normal,184000.0
1096.0,528290090.0,60.0,Rl,60.4,7750.0,Pave,Nan,Reg,Lvl,Allpub,Inside,Gtl,Gilbert,Rran,Norm,1Fam,2Story,7.0,5.0,2002.0,2002.0,Gable,Compshg,Vinylsd,Vinylsd,Nan,3.2,Gd,Ta,Pconc,Gd,Ta,No,Unf,0.0,Unf,0.0,707.0,707.0,Gasa,Ex,Yes,Sbrkr,707.0,707.0,0.0,1414.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,6.0,Typ,1.0,Gd,Attchd,2002.0,Fin,2.0,403.0,Ta,Ta,Yes,100.0,35.0,0.0,0.0,0.0,0.0,Nan,Nan,Nan,0.0,4.0,2008.0,Wd,Normal,176000.0
1097.0,528292060.0,60.0,Rl,41.0,12460.0,Pave,Nan,Ir1,Lvl,Allpub,Fr2,Gtl,Gilbert,Rran,Norm,1Fam,2Story,7.0,5.0,1999.0,2000.0,Gable,Compshg,Vinylsd,Vinylsd,Nan,0.0,Gd,Ta,Pconc,Gd,Ta,No,Glq,870.0,Unf,0.0,167.0,1037.0,Gasa,Ex,Yes,Sbrkr,1037.0,1285.0,0.0,2322.0,0.0,0.0,2.0,1.0,4.0,1.0,Ta,8.0,Typ,1.0,Ta,Builtin,1999.0,Fin,2.0,400.0,Ta,Ta,Yes,144.0,44.0,0.0,0.0,0.0,0.0,Nan,Nan,Nan,0.0,5.0,2008.0,Wd,Normal,225000.0
1098.0,528294060.0,60.0,Rl,77.0,8390.0,Pave,Nan,Ir1,Lvl,Allpub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7.0,5.0,1999.0,1999.0,Gable,Compshg,Vinylsd,Vinylsd,Nan,0.0,Ta,Ta,Pconc,Gd,Ta,No,Unf,0.0,Unf,0.0,831.0,831.0,Gasa,Ex,Yes,Sbrkr,873.0,778.0,0.0,1651.0,0.0,0.0,2.0,1.0,3.0,1.0,Ta,7.0,Typ,1.0,Ta,Builtin,1999.0,Fin,2.0,450.0,Ta,Ta,Yes,0.0,103.0,0.0,0.0,0.0,0.0,Nan,Nan,Nan,0.0,5.0,2008.0,Wd,Normal,185900.0
1099.0,528315060.0,75.0,Rl,84.0,9660.0,Pave,Nan,Reg,Lvl,Allpub,Inside,Gtl,Noridge,Norm,Norm,1Fam,2.5Unf,8.0,5.0,1997.0,1997.0,Hip,Compshg,Hdboard,Hdboard,Brkface,1290.0,Gd,Ta,Pconc,Gd,Ta,No,Unf,0.0,Unf,0.0,1173.0,1173.0,Gasa,Ex,Yes,Sbrkr,1182.0,1017.0,0.0,2199.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,9.0,Typ,1.0,Ta,Attchd,1997.0,Fin,2.0,516.0,Ta,Ta,Yes,0.0,131.0,0.0,0.0,0.0,0.0,Nan,Nan,Nan,0.0,9.0,2008.0,Wd,Normal,284500.0
1100.0,528315110.0,60.0,Rl,80.0,9200.0,Pave,Nan,Reg,Lvl,Allpub,Inside,Gtl,Noridge,Norm,Norm,1Fam,2Story,8.0,5.0,1998.0,1998.0,Gable,Compshg,Vinylsd,Vinylsd,Brkface,473.0,Gd,Ta,Pconc,Gd,Ta,No,Glq,986.0,Unf,0.0,484.0,1470.0,Gasa,Gd,Yes,Sbrkr,1470.0,1160.0,0.0,2630.0,1.0,0.0,2.0,1.0,4.0,1.0,Gd,8.0,Typ,1.0,Ta,Attchd,1998.0,Fin,3.0,696.0,Ta,Ta,Yes,0.0,66.0,0.0,0.0,0.0,0.0,Nan,Nan,Nan,0.0,6.0,2008.0,Wd,Normal,315000.0
1101.0,528326030.0,60.0,Rl,84.0,14260.0,Pave,Nan,Ir1,Lvl,Allpub,Fr2,Gtl,Noridge,Norm,Norm,1Fam,2Story,8.0,5.0,2000.0,2000.0,Gable,Compshg,Vinylsd,Vinylsd,Brkface,350.0,Gd,Ta,Pconc,Gd,Ta,Av,Glq,655.0,Unf,0.0,490.0,1145.0,Gasa,Ex,Yes,Sbrkr,1145.0,1053.0,0.0,2198.0,1.0,0.0,2.0,1.0,4.0,1.0,Gd,9.0,Typ,1.0,Ta,Attchd,2000.0,Rfn,3.0,836.0,Ta,Ta,Yes,192.0,84.0,0.0,0.0,0.0,0.0,Nan,Nan,Nan,0.0,12.0,2008.0,Wd,Normal,250000.0
